2018.09.05 03:47:00,1.15975,1.15975
2018.09.05 03:48:00,1.15975,1.15975
2018.09.05 03:49:00,1.15975,1.15974
2018.09.05 03:50:00,1.15974,1.15966
2018.09.05 03:51:00,1.15969,1.1596
2018.09.05 03:52:00,1.15965,1.1596
2018.09.05 03:53:00,1.15961,1.15959
2018.09.05 03:54:00,1.1596,1.15954
2018.09.05 03:55:00,1.15963,1.15961
2018.09.05 03:56:00,1.15969,1.15968
2018.09.05 03:57:00,1.15972,1.15972
2018.09.05 03:58:00,1.15971,1.15969
2018.09.05 03:59:00,1.15969,1.15964
2018.09.05 04:00:00,1.15976,1.15976
2018.09.05 04:01:00,1.15979,1.15979
2018.09.05 04:02:00,1.15979,1.1597
2018.09.05 04:03:00,1.1597,1.15965
2018.09.05 04:04:00,1.15965,1.15958
2018.09.05 04:05:00,1.15965,1.15954
2018.09.05 04:06:00,1.15961,1.15961
2018.09.05 04:07:00,1.1596,1.15956
2018.09.05 04:08:00,1.15956,1.15954
2018.09.05 04:09:00,1.15955,1.15955
2018.09.05 04:10:00,1.15955,1.15948
2018.09.05 04:11:00,1.15954,1.15954
2018.09.05 04:12:00,1.15955,1.15955
2018.09.05 04:13:00,1.15965,1.15964
2018.09.05 04:14:00,1.15965,1.15957
2018.09.05 04:15:00,1.1596,1.15953
2018.09.05 04:16:00,1.15955,1.15952
2018.09.05 04:17:00,1.15954,1.15945
2018.09.05 04:18:00,1.15946,1.15938
2018.09.05 04:19:00,1.15938,1.15934
2018.09.05 04:20:00,1.15937,1.15932
2018.09.05 04:21:00,1.15934,1.15931
2018.09.05 04:22:00,1.15935,1.15935
2018.09.05 04:23:00,1.15942,1.15939
2018.09.05 04:24:00,1.1594,1.1594
2018.09.05 04:25:00,1.15955,1.15955
2018.09.05 04:26:00,1.15957,1.15954
2018.09.05 04:27:00,1.15966,1.1596
2018.09.05 04:28:00,1.1596,1.15955
2018.09.05 04:29:00,1.15955,1.15946
2018.09.05 04:30:00,1.15948,1.15942
2018.09.05 04:31:00,1.15943,1.15932
2018.09.05 04:32:00,1.1594,1.15937
2018.09.05 04:33:00,1.15937,1.15935
2018.09.05 04:34:00,1.15935,1.15925
2018.09.05 04:35:00,1.15939,1.15939
2018.09.05 04:36:00,1.15946,1.15944
2018.09.05 04:37:00,1.15945,1.15939
2018.09.05 04:38:00,1.15943,1.1594
2018.09.05 04:39:00,1.15942,1.15933
2018.09.05 04:40:00,1.15934,1.15933
2018.09.05 04:41:00,1.15939,1.15939
2018.09.05 04:42:00,1.15945,1.15938
2018.09.05 04:43:00,1.15938,1.15938
2018.09.05 04:44:00,1.15944,1.15944
2018.09.05 04:45:00,1.15944,1.15944
2018.09.05 04:46:00,1.15949,1.15949
2018.09.05 04:47:00,1.1595,1.15943
2018.09.05 04:48:00,1.15946,1.15943
2018.09.05 04:49:00,1.15952,1.1595
2018.09.05 04:50:00,1.15954,1.1595
2018.09.05 04:51:00,1.1595,1.15949
2018.09.05 04:52:00,1.15952,1.15949
2018.09.05 04:53:00,1.15951,1.15949
2018.09.05 04:54:00,1.15949,1.1594
2018.09.05 04:55:00,1.1594,1.1594
2018.09.05 04:56:00,1.15946,1.15939
2018.09.05 04:57:00,1.15945,1.15945
2018.09.05 04:58:00,1.1595,1.15945
2018.09.05 04:59:00,1.15946,1.15946
2018.09.05 05:00:00,1.15947,1.15936
2018.09.05 05:01:00,1.15949,1.15949
2018.09.05 05:02:00,1.15951,1.15948
